d3221 chairup4 32 21 0 3
f3321 chairup6 33 21 0 4
f3421 chairup6 34 21 0 4
f3521 chairup6 35 21 0 4
f3621 chairup6 36 21 0 4
g3721 chairup7 37 21 0 4
b3222 chairup2 32 22 0 2
e2523 chairup5 25 23 0 4
f2623 chairup6 26 23 0 4
f2723 chairup6 27 23 0 4
f2823 chairup6 28 23 0 4
g2923 chairup7 29 23 0 4
a3223 chairup1 32 23 0 2
A2424 counter5 24 24 0 7
r2524 table2 25 24 0 7
q2624 table1 26 24 0 7
p2425 counter3 24 25 0 7
z2426 counter4 24 26 0 7
p2427 counter3 24 27 0 7
p2428 counter3 24 28 0 7
y2928 palms4 29 28 0 7
p2429 counter3 24 29 0 7
x2929 palms3 29 29 0 7
p2430 counter3 24 30 0 7
w2930 palms2 29 30 0 7
n2231 counter1 22 31 0 7
n2331 counter1 23 31 0 7
o2431 counter2 24 31 0 7
v2931 palms1 29 31 0 7
e3031 chairup5 30 31 0 4
f3131 chairup6 31 31 0 4
f3231 chairup6 32 31 0 4
f3331 chairup6 33 31 0 4
f3431 chairup6 34 31 0 4
f3531 chairup6 35 31 0 4
f3631 chairup6 36 31 0 4
j3731 chairright3 37 31 0 5
c2132 chairup3 21 32 0 2
t2232 table4 22 32 0 7
r3032 table2 30 32 0 7
q3132 table1 31 32 0 7
r3332 table2 33 32 0 7
q3432 table1 34 32 0 7
i3732 chairright2 37 32 0 6
b2133 chairup2 21 33 0 2
s2233 table3 22 33 0 7
i3733 chairright2 37 33 0 6
b2134 chairup2 21 34 0 2
t3634 table4 36 34 0 7
i3734 chairright2 37 34 0 6
b2135 chairup2 21 35 0 2
r2435 table2 24 35 0 7
q2535 table1 25 35 0 7
r2735 table2 27 35 0 7
q2835 table1 28 35 0 7
u3335 palm 33 35 0 7
s3635 table3 36 35 0 7
i3735 chairright2 37 35 0 6
m2136 chairleft3 21 36 0 1
l2236 chairleft2 22 36 0 0
l2336 chairleft2 23 36 0 0
l2436 chairleft2 24 36 0 0
l2536 chairleft2 25 36 0 0
l2636 chairleft2 26 36 0 0
l2736 chairleft2 27 36 0 0
k2836 chairleft1 28 36 0 0
i3736 chairright2 37 36 0 6
t3637 table4 36 37 0 7
i3737 chairright2 37 37 0 6
s3638 table3 36 38 0 7
h3738 chairright1 37 38 0 6
