445 moneyplant 3 2 0 0
446 roommatic 5 2 0 4
447 roommatic 7 2 0 4
448 roommatic 9 2 0 4
449 roommatic 11 2 0 4
450 roommatic 13 2 0 4
451 watermatic 26 2 0 4
452 edgec1 14 8 1 6
453 edgec1 15 8 1 0
454 edgec1 16 8 1 0
455 edgec1 17 8 1 0
456 edgec1 18 8 1 0
457 edgec1 19 8 1 0
458 edgec1 20 8 1 0
459 edgec1 21 8 1 0
460 edgec1 22 8 1 0
461 edgec1 23 8 1 0
462 edgec1 24 8 1 0
463 edgec1 25 8 1 0
464 edgec1 26 8 1 2
465 chairg1 3 9 1 2
466 chairg1 5 9 1 6
467 moneyplant 15 9 1 0
468 chairg2b 16 9 1 4
469 chairg2c 17 9 1 4
470 chairg2 18 9 1 4
471 moneyplant 19 9 1 4
472 moneyplant 21 9 1 0
473 chairg2b 22 9 1 4
474 chairg2c 23 9 1 4
475 chairg2 24 9 1 4
476 moneyplant 25 9 1 4
477 chairg1 3 11 1 2
478 chairg1 5 11 1 6
479 newtable2 3 12 1 0
480 chairg1 16 14 1 4
481 chairg1 18 14 1 4
482 chairg1 22 14 1 4
483 chairg1 24 14 1 4
484 newtable2 17 15 1 0
485 newtable2 23 15 1 0
486 newtable2 3 16 1 0
487 chairg1 16 16 1 0
488 chairg1 18 16 1 0
489 chairg1 22 16 1 0
490 chairg1 24 16 1 0
491 chairg1 3 17 1 2
492 chairg1 5 17 1 6
493 edgec2 14 18 1 6
494 edgec2 15 18 1 0
495 edgec2 16 18 1 0
496 edgec2 17 18 1 0
497 edgec2 18 18 1 0
498 edgec2 19 18 1 0
499 edgec2 20 18 1 0
500 edgec2 21 18 1 0
501 edgec2 22 18 1 0
502 edgec2 23 18 1 0
503 edgec2 24 18 1 0
504 edgec2 25 18 1 0
505 edgec2 26 18 1 2
