3053 hw_chair 13 4 1 2 
3054 hw_chair 13 5 1 2 
3055 hw_chair 15 4 1 6 
3056 hw_chair 15 5 1 6 
3057 hw_chair 5 4 1 4 
3058 hw_chair 7 10 1 2 
3059 hw_chair 7 11 1 2 
3060 hw_chair 9 10 1 6 
3061 hw_chair 9 11 1 6 
3062 hw_ero1 12 10 1 6 
3063 hw_ero2 12 11 1 6 
3064 hw_ero2 12 14 1 6 
3065 hw_ero2 12 17 1 6 
3066 hw_ero3 12 12 1 6 
3067 hw_ero3 12 15 1 6 
3068 hw_ero3 12 18 1 6 
3069 hw_ero4 12 13 1 6 
3070 hw_ero4 12 16 1 6 
3071 hw_ero5 12 19 1 6 
3072 hw_plant 10 4 1 0 
3073 hw_plant 26 4 0 0 
3074 hw_plant 4 5 1 0 
3075 hw_smtble 4 4 1 0 
3076 hw_sofa1 21 4 0 4 
3077 hw_sofa2 22 4 0 4 
3078 hw_sofa2 23 4 0 4 
3079 hw_sofa2 24 4 0 4 
3080 hw_sofa3 25 4 0 4 
3081 hw_table1 14 4 1 6 
3082 hw_table1 8 10 1 6 
3083 hw_table3 14 5 1 6 
3084 hw_table3 8 11 1 6 
3085 hw_watermatic 19 13 1 4 
3086 pillar1 19 12 1 0 
