789 bar_chair_green 13 1 4 4
790 bar_chair_green 7 2 4 4
791 bar_chair_green 5 3 4 2
792 bar_table_green 6 3 4 2 2
793 bar_chair_green 8 4 4 6
794 bar_chair_green 7 5 4 0
795 bar_bare 10 7 1 0
796 bar_bard 10 8 1 0
797 bar_bara 0 9 1 0
798 bar_barb 1 9 1 0
799 bar_barb 2 9 1 0
800 bar_barb 3 9 1 0
801 bar_barb 4 9 1 0
802 bar_barb 5 9 1 0
803 bar_barb 6 9 1 0
804 bar_barb 7 9 1 0
805 bar_barb 8 9 1 0
806 bar_barb 9 9 1 0
807 bar_barc 10 9 1 0
808 bar_chair_green 7 13 1 4
809 bar_table_green 7 14 1 2 2
810 bar_chair_green 13 14 1 4
811 bar_chair_green 1 15 1 4
812 bar_chair_green 6 15 1 2
813 bar_chair_green 9 15 1 6
814 bar_table_green 13 15 1 2 2
815 bar_chair_green 0 16 1 2
816 bar_table_green 1 16 1 2 2
817 bar_chair_green 7 16 1 0
818 bar_chair_green 12 16 1 2
819 bar_chair_green 15 16 1 6
820 bar_chair_green 3 17 1 6
821 bar_chair_green 14 17 1 0
822 bar_chair_green 2 18 1 0
823 bar_chair_green 0 21 1 2
