711 cafe_chair_cream 17 17 0 6
666 infokiosk 17 0 0 4
692 cafe_deskb 1 10 1 0
708 cafe_chair_blue 5 17 1 0
672 cafe_table_biga_blue 4 2 1 2 2
664 infokiosk 15 0 0 4
667 cafe_chair_blue 3 1 1 2
718 cafe_sofaa 2 21 1 2
698 cafe_deskb 1 12 1 0
722 cafe_sofaa 2 23 1 2
681 cafe_chair_cream 13 3 0 6
683 cafe_chair_cream 10 4 0 2
695 cafe_table_cream 15 10 0 2 2
684 cafe_chair_cream 13 4 0 6
704 cafe_chair_blue 3 15 1 2
700 cafe_deskb 1 13 1 0
716 cafe_sofab 2 20 1 2
721 construction 8 22 0 0
671 cafe_chair_blue 3 2 1 2
694 cafe_chair_cream 14 10 0 2
685 cafe_chair_cream 12 5 0 0
709 cafe_chair_cream 14 17 0 2
693 cafe_chair_blue 5 10 1 0
702 cafe_chair_blue 5 14 1 4
691 cafe_chair_cream 15 9 0 4
675 cafe_table_bigb_cream 12 2 0 0
677 cafe_chair_blue 3 3 1 2
679 cafe_chair_cream 10 3 0 2
680 cafe_table_biga_cream 11 3 0 2 2
713 cafe_chair_cream 10 19 0 2
697 cafe_chair_cream 17 11 0 6
682 cafe_chair_blue 5 4 1 0
669 cafe_chair_blue 6 1 1 6
706 cafe_chair_blue 6 16 1 6
687 cafe_chair_blue 3 8 1 2
719 cafe_chair_cream 11 21 0 0
668 cafe_table_bigb_blue 5 1 1 0
712 cafe_chair_cream 11 18 0 4
688 cafe_table_blue 4 8 1 2 2
710 cafe_table_cream 15 17 0 2 2
674 cafe_chair_cream 10 2 0 2
665 infokiosk 16 0 0 4
720 cafe_sofab 2 22 1 2
717 cafe_chair_cream 13 20 0 6
707 cafe_chair_cream 15 16 0 4
715 cafe_chair_cream 16 19 0 0
689 cafe_deskc 1 9 1 0
690 cafe_chair_blue 6 9 1 6
699 cafe_chair_cream 15 12 0 0
670 cafe_chair_cream 11 1 0 4
673 cafe_chair_blue 6 2 1 6
705 cafe_table_blue 4 15 1 2 2
678 cafe_chair_blue 6 3 1 6
696 cafe_deskb 1 11 1 0
714 cafe_table_cream 11 19 0 2 2
701 cafe_deskb 1 14 1 0
676 cafe_chair_cream 13 2 0 6
686 cafe_chair_blue 4 7 1 4
