1919 bench 17 10 0 2 
1920 bench 17 11 0 2 
1921 bench 17 12 0 2 
1922 bench 17 13 0 2 
1923 bench 17 14 0 2 
1924 bench 17 15 0 2 
1925 bench 17 25 0 2 
1926 bench 17 26 0 2 
1927 bench 17 27 0 2 
1928 bench 17 28 0 2 
1929 bench 17 29 0 2 
1930 bench 19 10 0 6 
1931 bench 19 11 0 6 
1932 bench 19 12 0 6 
1933 bench 19 13 0 6 
1934 bench 19 14 0 6 
1935 bench 19 15 0 6 
1936 bench 19 25 0 6 
1937 bench 19 26 0 6 
1938 bench 19 27 0 6 
1939 bench 19 28 0 6 
1940 bench 19 29 0 6 
1941 bench 21 10 0 2 
1942 bench 21 11 0 2 
1943 bench 21 12 0 2 
1944 bench 21 13 0 2 
1945 bench 21 14 0 2 
1946 bench 21 15 0 2 
1947 bench 21 25 0 2 
1948 bench 21 26 0 2 
1949 bench 21 27 0 2 
1950 bench 21 28 0 2 
1951 bench 21 29 0 2 
1952 bench 23 10 0 6 
1953 bench 23 11 0 6 
1954 bench 23 12 0 6 
1955 bench 23 13 0 6 
1956 bench 23 14 0 6 
1957 bench 23 15 0 6 
1958 bench 23 25 0 6 
1959 bench 23 26 0 6 
1960 bench 23 27 0 6 
1961 bench 23 28 0 6 
1962 bench 23 29 9 6 
1963 chairf1 25 24 1 2 
1964 chairf1 25 25 1 2 
1965 chairf1 25 26 1 2 
1966 chairf1 33 24 1 6 
1967 chairf1 33 25 1 6 
1968 chairf1 33 26 1 6 
1969 koc_chair 25 13 1 4 
1970 koc_chair 25 15 1 0 
1971 koc_chair 26 14 1 6 
1972 koc_chair 29 15 1 2 
1973 koc_chair 30 16 1 0 
1974 koc_chair 31 12 1 2 
1975 koc_chair 31 15 1 6 
1976 koc_chair 32 11 1 4 
1977 koc_chair 32 13 1 0 
1978 koc_chair 33 12 1 6 
1979 koc_table 25 14 1 0 
1980 koc_table 30 15 1 0 
1981 koc_table 32 12 1 0 
