614 stair 5 21 2 0
615 stair 4 21 2 0
616 stair 5 20 3 0
617 stair 4 20 3 0
618 lounge_chair_small 14 19 4 6
619 lounge_table_one 13 19 4 0
620 lounge_chair_small 12 19 4 2
621 stair 5 19 4 0
622 stair 4 19 4 0
623 lounge_chair_small 8 18 4 0
624 lounge_table_one 8 17 4 0
625 lounge_chair_small 15 16 4 0
626 lounge_chair_small 8 16 4 4
627 lounge_table_one 15 15 4 0
628 lounge_chair_small 14 15 4 2
629 lounge_chair_small 15 14 4 4
630 lounge_chair_small 10 13 4 0
631 lounge_chair_small 11 12 4 6
632 lounge_table_one 10 12 4 0
633 lounge_chair_small 9 12 4 2
634 lounge_chair_small 10 11 4 4
635 lounge_chair_small 15 10 4 0
636 lounge_table_one 15 9 4 0
637 lounge_chair_small 14 9 4 2
638 fatsblox 3 9 4 6
639 lounge_chair_small 15 8 4 4
640 fatsofaa 3 8 4 2
641 lounge_chair_small 9 7 4 0
642 fatsofaa 3 7 4 2
643 lounge_chair_small 10 6 4 6
644 lounge_table_one 9 6 4 0
645 lounge_chair_small 8 6 4 2
646 fatsofaa 3 6 4 2
647 fatsofaa 3 5 4 2
648 fatsblox 3 4 4 2
649 fatsblox 17 3 4 0
650 fatsofaa 16 3 4 4
651 fatsofaa 15 3 4 4
652 fatsofaa 14 3 4 4
653 fatsofaa 13 3 4 4
654 fatsblox 12 3 4 4
655 pub_pineapple_small 3 3 4 0
656 stair 11 2 100000 2
657 stair 10 2 4 2
658 stair 9 2 4 2
659 stair 8 2 4 2
660 stair 7 2 4 2
661 stair 6 2 4 2
662 stair 5 2 4 2
663 stair 4 2 4 2
