3679 rooftop_emptytable 0 10 4 0
3680 rooftop_flatcurb 1 13 4 2
3681 rooftop_flatcurb 13 13 4 6
3682 rooftop_flatcurb 16 1 4 4
3683 rooftop_flatcurb 16 4 4 0
3684 rooftop_flatcurb 6 13 4 6
3685 rooftop_flatcurb 8 13 4 2
3686 rooftop_flatcurb2 17 1 4 4
3687 rooftop_flatcurb2 17 4 4 0
3688 rooftop_flatcurb3 1 14 4 2
3689 rooftop_flatcurb3 1 15 4 2
3690 rooftop_flatcurb3 1 16 4 2
3691 rooftop_flatcurb3 10 17 4 0
3692 rooftop_flatcurb3 11 17 4 0
3693 rooftop_flatcurb3 12 17 4 0
3694 rooftop_flatcurb3 13 14 4 6
3695 rooftop_flatcurb3 13 15 4 6
3696 rooftop_flatcurb3 13 16 4 6
3697 rooftop_flatcurb3 2 17 4 0
3698 rooftop_flatcurb3 3 17 4 0
3699 rooftop_flatcurb3 4 17 4 0
3700 rooftop_flatcurb3 5 17 4 0
3701 rooftop_flatcurb3 6 14 4 6
3702 rooftop_flatcurb3 6 15 4 6
3703 rooftop_flatcurb3 6 16 4 6
3704 rooftop_flatcurb3 8 14 4 2
3705 rooftop_flatcurb3 8 15 4 2
3706 rooftop_flatcurb3 8 16 4 2
3707 rooftop_flatcurb3 9 17 4 0
3708 rooftop_flatcurb4 1 17 4 0
3709 rooftop_flatcurb4 8 17 4 0
3710 rooftop_flatcurb5 13 17 4 0
3711 rooftop_flatcurb5 6 17 4 0
3712 rooftop_minichair 0 1 4 4
3713 rooftop_minichair 0 11 4 0
3714 rooftop_minichair 0 3 4 0
3715 rooftop_minichair 0 9 4 4
3716 rooftop_minichair 1 2 4 6
3717 rooftop_minichair 1 7 4 2
3718 rooftop_minichair 2 6 4 4
3719 rooftop_minichair 2 8 4 0
3720 rooftop_minichair 3 7 4 6
3721 rooftop_rodtable 0 2 4 0
3722 rooftop_rodtable 2 7 4 0
