2492 mobiles_chair2 3 4 0 2
2493 mobiles_chair2 3 7 0 2
2494 mobiles_chair2 4 2 0 4
2495 mobiles_chair2 4 9 0 0
2496 mobiles_chair2 5 6 0 4
2497 mobiles_chair2 7 3 0 2
2498 mobiles_chair2 8 5 0 0
2499 mobiles_chair2 9 2 0 4
2500 mobiles_table5 4 4 0 0
2501 mobiles_table5 4 8 0 0
2502 mobiles_table5 8 4 0 0
2503 mobiles_table6 4 3 0 0
2504 mobiles_table6 4 7 0 0
2505 mobiles_table6 8 3 0 0
2506 mobiles_table7 5 3 0 0
2507 mobiles_table7 5 7 0 0
2508 mobiles_table7 9 3 0 0
2509 mobiles_table8 5 4 0 0
2510 mobiles_table8 5 8 0 0
2511 mobiles_table8 9 4 0 0
