30 flower1 9 0 7 0
31 chairf2b 11 0 7 4
32 chairf2 12 0 7 4
33 table1 13 0 7 2
34 chairf2b 14 0 7 4
35 chairf2 15 0 7 4
36 watermatic 16 0 7 4
37 telkka 9 2 7 2
38 flower1 9 3 7 0
39 chairf2d 11 3 7 0
40 chairf2 12 3 7 0
41 table1 13 3 7 2
42 chairf2d 14 3 7 0
43 chairf2 15 3 7 0
44 flower1 12 4 3 0
45 flower1 16 4 3 0
46 chairf2b 0 7 3 4
47 chairf2 1 7 3 4
48 chairf2d 0 10 3 0
49 chairf2 1 10 3 0
50 roommatic 21 12 1 4
51 roommatic 22 12 1 4
52 roommatic 23 12 1 4
53 roommatic 24 12 1 4
54 chairf2b 0 14 3 4
55 chairf2 1 14 3 4
56 watermatic 13 14 1 2
57 watermatic 12 15 1 4
58 chairf1 19 16 1 4
59 table2c 21 16 1 2
60 chairf1 23 16 1 4
61 chairf2d 0 17 3 0
62 chairf2 1 17 3 0
63 table2b 21 17 1 2
64 chairf1 19 18 1 0
65 table2 21 18 1 2
66 chairf1 23 18 1 0
67 chairf2b 7 21 2 2
68 chairf2c 7 22 2 2
69 chairf2c 7 23 2 2
70 chairf2c 7 24 2 2
71 chairf2 7 25 2 2
72 table1 7 26 2 2
73 flower2 10 26 1 2
