2365 dustylamp 11 14 1 0
2366 dustylamp 11 19 1 0
2367 dustylamp 20 6 3 0
2368 dustylamp 24 17 1 0
2369 dustylamp 28 6 3 0
2370 greenchair1 11 13 1 2
2371 greenchair1 11 16 1 2
2372 greenchair1 12 24 1 2
2373 greenchair1 14 24 1 6
2374 greenchair1 4 13 1 4
2375 greenchair1 4 15 1 0
2376 greenchair1 4 7 1 4
2377 greenchair1 4 9 1 0
2378 greenchair1 9 4 3 4
2379 greenchair1 9 6 3 0
2380 greenchair2 11 12 1 2
2381 greenchair2 11 15 1 2
2382 greenchair2 12 23 1 2
2383 greenchair2 14 23 1 6
2384 greenchair2 3 13 1 4
2385 greenchair2 3 15 1 0
2386 greenchair2 3 7 1 4
2387 greenchair2 3 9 1 0
2388 greenchair2 8 4 3 4
2389 greenchair2 8 6 3 0
2390 yellowchair 21 10 3 2
2391 yellowchair 22 17 1 2
2392 yellowchair 23 10 3 6
2393 yellowchair 24 15 1 4
2394 yellowchair 24 19 1 0
2395 yellowchair 26 10 3 2
2396 yellowchair 26 17 1 6
2397 yellowchair 28 10 3 6
