585 pub_fence 8 12 3 0
586 pub_fence 18 11 2 0
587 pub_fence 8 11 3 1
588 pub_chair2 6 11 3 4
589 pub_chair2 5 11 3 4
590 pub_chair2 3 11 3 4
591 pub_chair2 2 11 3 4
592 pub_fence 18 10 2 0
593 pub_fence 18 9 2 0
594 bardesk3 11 9 2 0
595 bardesk4 10 9 2 0
596 pub_fence 18 8 2 0
597 pub_chair 12 8 2 6
598 bardesk1 11 8 2 0
599 pub_fence 18 7 2 0
600 bardesk2 11 7 2 0
601 pub_fence 18 6 2 0
602 pub_chair 12 6 2 6
603 bardesk1 11 6 2 0
604 pub_fence 18 5 2 1
605 bardesk2 11 5 2 0
606 pub_chair 12 4 2 6
607 bardesk1 11 4 2 0
608 bardesk2 11 3 2 0
609 pub_chair 12 2 2 6
610 bardesk1 11 2 2 0
611 pub_sofa 21 1 1 4
612 pub_sofa 20 1 1 4
613 pub_sofa2 19 1 1 4
723 pub_fence 18 12 2 0
724 pub_fence 8 13 3 0
725 pub_chair2 9 13 2 2
726 pub_chair3 14 13 2 2
727 pub_table2 15 13 2 1
728 pub_chair3 16 13 2 6
729 pub_fence 18 13 2 0
730 pub_fence 8 14 3 2
731 pub_chair2 9 14 2 2
732 pub_chair3 14 14 2 2
733 pub_table2 15 14 2 2
734 pub_chair3 16 14 2 6
735 pub_fence 18 14 2 0
736 pub_table 1 15 3 0
737 pub_fence 5 15 3 1
738 pub_fence 18 15 2 0
739 pub_sofa2 1 16 3 2
740 pub_fence 5 16 3 0
741 pub_fence 18 16 2 0
742 pub_sofa 1 17 3 2
743 pub_fence 5 17 3 0
744 pub_chair3 13 17 2 4
745 pub_chair3 14 17 2 4
746 pub_chair3 15 17 2 4
747 pub_chair3 16 17 2 4
748 pub_fence 18 17 2 0
749 pub_sofa 1 18 3 2
750 pub_fence 5 18 3 0
751 pub_table2 13 18 2 5
752 pub_table2 14 18 2 6
753 pub_table2 15 18 2 6
754 pub_table2 16 18 2 4
755 pub_fence 18 18 2 0
756 pub_sofa 2 19 3 0
757 pub_sofa2 3 19 3 0
758 pub_fence 5 19 3 0
759 pub_chair3 13 19 2 0
760 pub_chair3 14 19 2 0
761 pub_chair3 15 19 2 0
762 pub_chair3 16 19 2 0
763 pub_fence 18 19 2 0
764 pub_fence 1 20 3 5
765 pub_fence 2 20 3 6
766 pub_fence 3 20 3 6
767 pub_fence 4 20 3 6
768 pub_fence 5 20 3 3
769 pub_fence 18 20 2 0
770 pub_sofa2 7 21 1 4
771 pub_sofa 8 21 1 4
772 pub_fence 12 21 2 5
773 pub_fence 13 21 2 6
774 pub_fence 14 21 2 6
775 pub_fence 15 21 2 6
776 pub_fence 16 21 2 6
777 pub_fence 17 21 2 6
778 pub_fence 18 21 2 3
779 pub_sofa2 6 22 1 2
780 pub_table 15 22 0 0
781 pub_chair2 16 22 0 4
782 pub_chair2 17 22 0 4
783 pub_sofa 6 23 1 2
784 pub_table2 8 23 1 1
785 pub_sofa 6 24 1 2
786 pub_table2 8 24 1 0
787 pub_sofa 6 25 1 2
788 pub_table2 8 25 1 2
