74 orange 2 4 3 0
75 loungey_chair 7 4 3 2
76 loungey_tablebigb 8 4 3 0
77 loungey_chair 9 4 3 6
78 loungey_chair 2 5 3 4
79 loungey_chair 7 5 3 2
80 loungey_tablebiga 8 5 3 0
81 loungey_chair 9 5 3 6
82 loungey_table 2 6 3 0
83 loungey_chair 2 7 3 0
84 theater_chair 13 7 1 0
85 theater_chair 14 7 1 0
86 theater_chair 15 7 1 0
87 theater_chair 16 7 1 0
88 theater_chair 17 7 1 0
89 theater_chair 18 7 1 0
90 stair 21 7 1 0
91 lightpole 9 8 3 0
92 pomomaski 13 8 2 2
93 pomomaski 14 8 2 0
94 pomomaski 15 8 2 0
95 pomomaski 16 8 2 0
96 pomomaski 17 8 2 0
97 pomomaski 18 8 2 0
98 pomomaski 19 8 2 1
99 stair 21 8 1 0
100 orange 2 9 3 0
101 theater_chair 13 9 2 0
102 theater_chair 14 9 2 0
103 theater_chair 15 9 2 0
104 theater_chair 16 9 2 0
105 theater_chair 17 9 2 0
106 theater_chair 18 9 2 0
107 theater_chair 19 9 2 0
108 theater_chair 20 9 2 0
109 stair 21 9 1 0
110 loungey_chair 2 10 3 4
111 loungey_chair 9 10 3 4
112 loungey_table 2 11 3 0
113 loungey_table 9 11 3 0
114 loungey_chair 2 12 3 0
115 loungey_chair 9 12 3 0
116 cubicb_chair 17 12 1 6
117 cubico_chair 19 12 1 2
118 cubicb_chair 15 13 1 2
119 lightpole 19 13 1 0
120 cubicb_chair 20 13 1 6
121 lightpole 9 14 3 0
122 loungey_chair 2 15 3 4
123 cubicb_chair 14 15 1 4
124 cubico_chair 19 15 1 4
125 loungey_table 2 16 3 0
126 loungey_chair 7 16 3 2
127 loungey_table 8 16 3 2
128 loungey_chair 9 16 3 6
129 cubicb_chair 13 16 1 2
130 cubicb_chair 14 16 1 6
131 orange 19 16 1 0
132 loungey_chair 2 17 3 0
133 loungey_chair 7 17 3 2
134 loungey_table 8 17 3 2
135 loungey_chair 9 17 3 6
136 cubicb_chair 19 17 1 2
137 orange 2 18 3 0
138 cubicb_chair 14 18 1 4
139 bardesque 2 19 3 0
140 bardesque 2 20 3 1
141 bar_chair 3 20 3 6
142 lightpole 9 20 3 0
143 cubicb_chair 14 20 1 0
144 cubicb_chair 19 20 1 2
145 cubico_chair 20 20 1 6
146 bardesque 2 21 3 1
147 bar_chair 3 21 3 6
148 cubicb_chair 19 21 1 0
149 bardesque 2 22 3 1
150 bar_chair 3 22 3 6
151 lightpole 16 22 1 0
152 cubico_chair 18 22 1 0
153 bardesque 2 23 3 1
154 bar_chair 3 23 3 6
155 bardesque 2 24 3 1
156 bar_chair 3 24 3 6
157 bardesque 2 25 3 2
