943 gamehall_chair_green 2 4 1 4 
944 gamehall_chair_green 2 10 1 4 
945 gamehall_chair_green 2 16 1 4 
946 gamehall_chair_green 2 6 1 0 
947 gamehall_chair_green 2 12 1 0 
948 gamehall_chair_green 2 18 1 0 
949 gamehall_chair_green 6 3 1 2 
950 gamehall_chair_green 8 3 1 6 
951 gamehall_chair_green 13 3 1 2 
952 gamehall_chair_green 15 3 1 6 
953 table_battleships 2 5 1 0 
954 table_battleships 2 11 1 0 
955 table_battleships 2 17 1 0 
956 table_battleships 7 3 1 2 
957 table_battleships 14 3 1 2 
