1412 k 15 7 0 2
1413 k 12 12 0 6
1414 k 15 9 0 2
1415 k 16 1 1 0
1416 k 18 10 0 6
1417 k 18 9 0 6
1418 k 19 1 1 0
1419 k 4 10 1 6
1420 k 4 12 1 6
1421 k 6 18 1 6
1422 k 9 9 0 2
1423 kukat1 13 3 1 0
1424 kukat1 20 3 1 0
1425 kukat1 6 16 1 0
1426 kukat1 8 16 1 0
1427 kukat2 12 3 1 0
1428 kukat2 19 3 1 0
1429 kukat2 5 16 1 0
1430 kukat2 7 16 1 0
1431 kukat3 9 16 1 0
1432 kukat3 9 18 1 0
1433 kukat4 9 17 1 0
1434 kukat4 9 19 1 0
1435 kukat5 6 3 1 0
1436 kukat6 5 3 1 0
1437 kukka 20 23 1 0
1438 kukka2 15 16 1 0
1439 l 12 11 0 6
1440 l 13 1 1 0
1441 l 15 8 0 2
1442 l 18 8 0 6
1443 l 4 11 1 6
1444 l 9 11 0 2
1445 l 9 12 0 2
1446 m 10 1 1 0
1447 m 12 10 0 6
1448 m 12 9 0 6
1449 m 15 10 0 2
1450 m 18 7 0 6
1451 m 4 13 1 6
1452 m 4 9 1 6
1453 m 6 21 1 6
1454 m 9 10 0 2
1455 shift1 0 5 1 4
1456 shift1 12 4 0 4
1457 shift1 19 4 0 4
1458 shift1 2 5 1 4
1459 shift1 6 0 1 4
1460 shift2 1 5 1 4
1461 shift2 13 4 0 4
1462 shift2 20 4 0 4
1463 shift2 3 5 1 4
1464 shift2 7 0 1 4
1465 sofabig1 20 21 1 6
1466 sofabig2 20 19 1 6
1467 sofabig2 20 20 1 6
1468 sofabig3 20 18 1 6
1469 sofalittle1 18 23 1 0
1470 sofalittle2 17 23 1 0
1471 sofalittle3 16 23 1 0
1472 table1 17 19 1 4
1473 table1 17 20 1 2
1474 table1 17 21 1 0
1475 table2 16 10 0 0
1476 table2 16 7 0 6
1477 table2 16 8 0 4
1478 table2 16 9 0 2
1479 table3 10 10 0 4
1480 table3 10 11 0 2
1481 table3 10 12 0 0
1482 table3 10 9 0 6
1483 tablecorner 11 9 0 0
1484 tablecorner 17 7 0 0
1485 tablecorner 18 19 1 0
3746 watermatic 5 0 1 4
