506 lounge_chair_small 12 3 5 2
507 lounge_table_one 13 3 5 0
508 lounge_chair_small 14 3 5 6
509 lounge_chair_small 13 4 5 0
510 lounge_chair_small 18 5 5 4
511 lounge_chair_small 17 6 5 2
512 lounge_table_one 18 6 5 0
513 lounge_chair_small 18 7 5 0
514 lounge_private_bigback 13 11 5 3
515 lounge_private_bigsofaback 14 11 5 4
516 lounge_private_bigsofaback 15 11 5 4
517 lounge_private_bigsofaback 16 11 5 4
518 lounge_private_bigsofaback 17 11 5 4
519 lounge_private_bigback 18 11 5 5
520 lounge_private_bigsofa 18 12 5 6
521 lounge_table_threea 14 13 5 0
522 lounge_table_threeb 15 13 5 0
523 lounge_table_threec 16 13 5 0
524 lounge_private_bigsofa 18 13 5 6
525 lounge_private_bigsofa 18 14 5 6
526 lounge_private_bigcorner 13 15 5 1
527 lounge_private_bigsofa 14 15 5 0
528 lounge_private_bigsofa 15 15 5 0
529 lounge_private_bigsofa 16 15 5 0
530 lounge_private_bigsofa 17 15 5 0
531 lounge_private_bigcorner 18 15 5 7
532 lounge_chair_small 3 16 5 4
533 lounge_chair_small 8 16 5 4
534 lounge_table_one 3 17 5 0
535 lounge_chair_small 4 17 5 6
536 lounge_chair_small 7 17 5 2
537 lounge_table_one 8 17 5 0
538 lounge_chair_small 9 17 5 6
539 lounge_private_bigcorner 13 17 5 3
540 lounge_private_bigsofa 14 17 5 4
541 lounge_private_bigsofa 15 17 5 4
542 lounge_private_bigsofa 16 17 5 4
543 lounge_private_bigsofa 17 17 5 4
544 lounge_private_bigcorner 18 17 5 5
545 lounge_chair_small 3 18 5 0
546 lounge_chair_small 8 18 5 0
547 lounge_private_bigsofa 18 18 5 6
548 lounge_table_threea 14 19 5 0
549 lounge_table_threeb 15 19 5 0
550 lounge_table_threec 16 19 5 0
551 lounge_private_bigsofa 18 19 5 6
552 lounge_private_bigsofa 18 20 5 6
553 lounge_private_bigcorner 13 21 5 1
554 lounge_private_bigsofa 14 21 5 0
555 lounge_private_bigsofa 15 21 5 0
556 lounge_private_bigsofa 16 21 5 0
557 lounge_private_bigsofa 17 21 5 0
558 lounge_private_bigcorner 18 21 5 7
559 lounge_bara 4 23 5 6
560 lounge_bara 5 23 5 5
561 lounge_bara 6 23 5 4
562 lounge_bara 7 23 5 3
563 lounge_private_bigcorner 13 23 5 3
564 lounge_private_bigsofa 14 23 5 4
565 lounge_private_bigsofa 15 23 5 4
566 lounge_private_bigsofa 16 23 5 4
567 lounge_private_bigsofa 17 23 5 4
568 lounge_private_bigcorner 18 23 5 5
569 lounge_bara 7 24 5 2
570 lounge_private_bigsofa 18 24 5 6
571 lounge_bara 7 25 5 2
572 lounge_table_threea 14 25 5 0
573 lounge_table_threeb 15 25 5 0
574 lounge_table_threec 16 25 5 0
575 lounge_private_bigsofa 18 25 5 6
576 lounge_bara 7 26 5 2
577 lounge_private_bigsofa 18 26 5 6
578 lounge_bara 7 27 5 2
579 lounge_private_bigcorner 13 27 5 1
580 lounge_private_bigsofa 14 27 5 0
581 lounge_private_bigsofa 15 27 5 0
582 lounge_private_bigsofa 16 27 5 0
583 lounge_private_bigsofa 17 27 5 0
584 lounge_private_bigcorner 18 27 5 7
