907 gamehall_chair_wood 15 4 1 6 
908 gamehall_chair_wood 15 5 1 6 
909 gamehall_chair_wood 15 9 1 6 
910 gamehall_chair_wood 15 10 1 6 
911 gamehall_chair_wood 15 14 1 6 
912 gamehall_chair_wood 15 15 1 6 
913 gamehall_chair_wood 10 4 1 6 
914 gamehall_chair_wood 10 5 1 6 
915 gamehall_chair_wood 10 9 1 6 
916 gamehall_chair_wood 10 10 1 6 
917 gamehall_chair_wood 10 14 1 6 
918 gamehall_chair_wood 10 15 1 6 
919 gamehall_chair_wood 5 4 1 6 
920 gamehall_chair_wood 5 5 1 6 
921 gamehall_chair_wood 5 9 1 6 
922 gamehall_chair_wood 5 10 1 6 
923 gamehall_chair_wood 5 14 1 6 
924 gamehall_chair_wood 5 15 1 6 
925 table_xoxa 14 5 1 6 
926 table_xoxa 14 10 1 6 
927 table_xoxa 14 15 1 6 
928 table_xoxa 9 5 1 6 
929 table_xoxa 9 10 1 6 
930 table_xoxa 9 15 1 6 
931 table_xoxa 4 5 1 6 
932 table_xoxa 4 10 1 6 
933 table_xoxa 4 15 1 6 
934 table_xoxb 14 14 1 6 
935 table_xoxb 14 9 1 6 
936 table_xoxb 14 4 1 6 
937 table_xoxb 9 14 1 6 
938 table_xoxb 9 9 1 6 
939 table_xoxb 9 4 1 6 
940 table_xoxb 4 14 1 6 
941 table_xoxb 4 9 1 6 
942 table_xoxb 4 4 1 6 
